Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit
9397,CA-2014-125997,20-Sep-14,23-Sep-14,First_Class,MW-18220,Mitch_Webber,Consumer,United_States,New_York_City,New_York,10011,East,OFF-LA-10002762,Office_Supplies,Labels,Avery_485,75.18,6,0,35.3346
9398,CA-2014-125997,20-Sep-14,23-Sep-14,First_Class,MW-18220,Mitch_Webber,Consumer,United_States,New_York_City,New_York,10011,East,OFF-AP-10003842,Office_Supplies,Appliances,Euro-Pro_Shark_Turbo_Vacuum,30.98,1,0,8.0548
9534,CA-2016-116596,27-Oct-16,31-Oct-16,Standard_Class,BW-11200,Ben_Wallace,Consumer,United_States,New_York_City,New_York,10011,East,OFF-FA-10000134,Office_Supplies,Fasteners,"Advantus_Push_Pins,_Aluminum_Head",40.67,7,0,12.6077
9535,CA-2016-116596,27-Oct-16,31-Oct-16,Standard_Class,BW-11200,Ben_Wallace,Consumer,United_States,New_York_City,New_York,10011,East,OFF-ST-10000636,Office_Supplies,Storage,Rogers_Profile_Extra_Capacity_Storage_Tub,33.48,2,0,1.3392
617,CA-2017-117947,18-Aug-17,23-Aug-17,Second_Class,NG-18355,Nat_Gilpin,Corporate,United_States,New_York_City,New_York,10011,East,FUR-FU-10003849,Furniture,Furnishings,"DAX_Metal_Frame,_Desktop,_Stepped-Edge",40.48,2,0,15.7872
618,CA-2017-117947,18-Aug-17,23-Aug-17,Second_Class,NG-18355,Nat_Gilpin,Corporate,United_States,New_York_City,New_York,10011,East,FUR-FU-10000010,Furniture,Furnishings,"DAX_Value_U-Channel_Document_Frames,_Easel_Back",9.94,2,0,3.0814
620,CA-2017-117947,18-Aug-17,23-Aug-17,Second_Class,NG-18355,Nat_Gilpin,Corporate,United_States,New_York_City,New_York,10011,East,TEC-PH-10002538,Technology,Phones,Grandstream_GXP1160_VoIP_phone,37.91,1,0,10.9939
621,CA-2017-117947,18-Aug-17,23-Aug-17,Second_Class,NG-18355,Nat_Gilpin,Corporate,United_States,New_York_City,New_York,10011,East,FUR-FU-10000521,Furniture,Furnishings,"Seth_Thomas_14""_Putty-Colored_Wall_Clock",88.02,3,0,27.2862
975,US-2017-103247,5-Oct-17,8-Oct-17,Second_Class,PO-19195,Phillina_Ober,Home_Office,United_States,New_York_City,New_York,10011,East,TEC-PH-10003555,Technology,Phones,Motorola_HK250_Universal_Bluetooth_Headset,160.93,7,0,3.2186
1017,CA-2015-108665,6-Jul-15,10-Jul-15,Standard_Class,KM-16225,Kalyca_Meade,Corporate,United_States,New_York_City,New_York,10011,East,FUR-FU-10002191,Furniture,Furnishings,G.E._Halogen_Desk_Lamp_Bulbs,13.96,2,0,6.7008
1018,CA-2015-108665,6-Jul-15,10-Jul-15,Standard_Class,KM-16225,Kalyca_Meade,Corporate,United_States,New_York_City,New_York,10011,East,FUR-FU-10000965,Furniture,Furnishings,"Howard_Miller_11-1/2""_Diameter_Ridgewood_Wall_Clock",155.82,3,0,63.8862
1019,CA-2015-108665,6-Jul-15,10-Jul-15,Standard_Class,KM-16225,Kalyca_Meade,Corporate,United_States,New_York_City,New_York,10011,East,TEC-PH-10004188,Technology,Phones,OtterBox_Commuter_Series_Case_-_Samsung_Galaxy_S4,124.95,5,0,2.499
1338,CA-2017-100524,31-Mar-17,2-Apr-17,Second_Class,CM-12115,Chad_McGuire,Consumer,United_States,New_York_City,New_York,10011,East,FUR-FU-10004018,Furniture,Furnishings,Tensor_Computer_Mounted_Lamp,29.78,2,0,8.0406
1339,CA-2017-100524,31-Mar-17,2-Apr-17,Second_Class,CM-12115,Chad_McGuire,Consumer,United_States,New_York_City,New_York,10011,East,TEC-PH-10002549,Technology,Phones,Polycom_SoundPoint_IP_450_VoIP_phone,677.58,3,0,176.1708
1597,CA-2017-132234,16-Oct-17,18-Oct-17,First_Class,MY-17380,Maribeth_Yedwab,Corporate,United_States,New_York_City,New_York,10011,East,FUR-FU-10001290,Furniture,Furnishings,Executive_Impressions_Supervisor_Wall_Clock,547.3,13,0,175.136
1719,CA-2016-169943,19-May-16,24-May-16,Standard_Class,BN-11515,Bradley_Nguyen,Consumer,United_States,New_York_City,New_York,10011,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell_Float_Frame_11_x_14_1/2,35.92,4,0,15.0864
1720,CA-2016-169943,19-May-16,24-May-16,Standard_Class,BN-11515,Bradley_Nguyen,Consumer,United_States,New_York_City,New_York,10011,East,FUR-FU-10000010,Furniture,Furnishings,"DAX_Value_U-Channel_Document_Frames,_Easel_Back",39.76,8,0,12.3256
1780,CA-2016-124667,11-Nov-16,16-Nov-16,Standard_Class,BD-11770,Bryan_Davis,Consumer,United_States,New_York_City,New_York,10011,East,TEC-AC-10003447,Technology,Accessories,Micropad_Numeric_Keypads,59.97,3,0,14.9925
2297,CA-2015-113145,1-Nov-15,5-Nov-15,Standard_Class,VD-21670,Valerie_Dominguez,Consumer,United_States,New_York_City,New_York,10011,East,FUR-FU-10000965,Furniture,Furnishings,"Howard_Miller_11-1/2""_Diameter_Ridgewood_Wall_Clock",259.7,5,0,106.477
2298,CA-2015-113145,1-Nov-15,5-Nov-15,Standard_Class,VD-21670,Valerie_Dominguez,Consumer,United_States,New_York_City,New_York,10011,East,TEC-PH-10001527,Technology,Phones,Plantronics_MX500i_Earset,42.95,1,0,1.2885
2299,CA-2015-113145,1-Nov-15,5-Nov-15,Standard_Class,VD-21670,Valerie_Dominguez,Consumer,United_States,New_York_City,New_York,10011,East,TEC-AC-10001838,Technology,Accessories,Razer_Tiamat_Over_Ear_7.1_Surround_Sound_PC_Gaming_Headset,1399.93,7,0,601.9699
2300,CA-2015-113145,1-Nov-15,5-Nov-15,Standard_Class,VD-21670,Valerie_Dominguez,Consumer,United_States,New_York_City,New_York,10011,East,TEC-PH-10002597,Technology,Phones,Xblue_XB-1670-86_X16_Small Office_Telephone -_Titanium,503.96,4,0,125.99
2452,CA-2017-140949,17-Mar-17,22-Mar-17,Second_Class,DB-13405,Denny_Blanton,Consumer,United_States,New_York_City,New_York,10011,East,TEC-PH-10000149,Technology,Phones,Cisco_SPA525G2_IP_Phone_-_Wireless,119.7,6,0,31.122
2454,CA-2017-140949,17-Mar-17,22-Mar-17,Second_Class,DB-13405,Denny_Blanton,Consumer,United_States,New_York_City,New_York,10011,East,TEC-AC-10002399,Technology,Accessories,SanDisk_Cruzer_32_GB_USB_Flash_Drive,57.06,3,0,18.2592
2455,CA-2017-140949,17-Mar-17,22-Mar-17,Second_Class,DB-13405,Denny_Blanton,Consumer,United_States,New_York_City,New_York,10011,East,TEC-AC-10003038,Technology,Accessories,Kingston_Digital_DataTraveler_16GB_USB_2.0,71.6,8,0,13.604
3179,CA-2017-105235,5-Dec-17,11-Dec-17,Standard_Class,SM-20950,Suzanne_McNair,Corporate,United_States,New_York_City,New_York,10011,East,FUR-FU-10001487,Furniture,Furnishings,"Eldon_Expressions_Wood_and_Plastic_Desk_Accessories,_Cherry_Wood",20.94,3,0,6.0726
3180,CA-2017-105235,5-Dec-17,11-Dec-17,Standard_Class,SM-20950,Suzanne_McNair,Corporate,United_States,New_York_City,New_York,10011,East,FUR-FU-10000521,Furniture,Furnishings,"Seth_Thomas_14""_Putty-Colored_Wall_Clock",58.68,2,0,18.1908
3736,CA-2017-168193,6-Mar-17,11-Mar-17,Second_Class,RM-19750,Roland_Murray,Consumer,United_States,New_York_City,New_York,10011,East,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse_Floor_Lamp_with_Metal_Mesh_Shade,_Black",71.97,3,0,16.5531
4050,CA-2017-136350,24-Jun-17,26-Jun-17,Second_Class,GA-14515,George_Ashbrook,Consumer,United_States,New_York_City,New_York,10011,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o_RollaMat_Studded,_Beveled_Mat_for_Medium_Pile_Carpeting",276.69,3,0,49.8042
5331,CA-2016-123120,4-Sep-16,8-Sep-16,Standard_Class,CV-12295,Christina_VanderZanden,Consumer,United_States,New_York_City,New_York,10011,East,FUR-FU-10004748,Furniture,Furnishings,"Howard_Miller_16""_Diameter_Gallery_Wall_Clock",63.94,1,0,24.9366
5586,CA-2017-105333,30-Nov-17,4-Dec-17,Standard_Class,VP-21730,Victor_Preis,Home_Office,United_States,New_York_City,New_York,10011,East,TEC-PH-10001468,Technology,Phones,Panasonic_Business Telephones KX-T7736,546.06,3,0,163.818
5726,CA-2015-103933,25-Sep-15,27-Sep-15,First_Class,DR-12880,Dan_Reichenbach,Corporate,United_States,New_York_City,New_York,10011,East,TEC-AC-10004171,Technology,Accessories,Razer_Kraken_7.1_Surround_Sound_Over_Ear_USB_Gaming_Headset,899.91,9,0,395.9604
5797,CA-2014-124856,29-Sep-14,3-Oct-14,Second_Class,LD-17005,Lisa_DeCherney,Consumer,United_States,New_York_City,New_York,10011,East,FUR-FU-10000521,Furniture,Furnishings,"Seth_Thomas_14""_Putty-Colored_Wall_Clock",117.36,4,0,36.3816
6077,CA-2016-151561,1-Sep-16,7-Sep-16,Standard_Class,PG-18820,Patrick_Gardner,Consumer,United_States,New_York_City,New_York,10011,East,TEC-AC-10001432,Technology,Accessories,Enermax_Aurora_Lite_Keyboard,468.9,6,0,206.316
6078,CA-2016-151561,1-Sep-16,7-Sep-16,Standard_Class,PG-18820,Patrick_Gardner,Consumer,United_States,New_York_City,New_York,10011,East,TEC-AC-10003399,Technology,Accessories,Memorex_Mini_Travel_Drive_64_GB_USB_2.0_Flash_Drive,72.48,2,0,30.4416
6080,CA-2016-151561,1-Sep-16,7-Sep-16,Standard_Class,PG-18820,Patrick_Gardner,Consumer,United_States,New_York_City,New_York,10011,East,FUR-FU-10004864,Furniture,Furnishings,"Howard_Miller_14-1/2""_Diameter_Chrome_Round_Wall_Clock",191.82,3,0,61.3824
6117,US-2016-113677,13-Nov-16,19-Nov-16,Standard_Class,CM-12655,Corinna_Mitchell,Home_Office,United_States,New_York_City,New_York,10011,East,TEC-PH-10002114,Technology,Phones,Xiaomi_Mi3,2279.96,4,0,592.7896
6355,US-2015-109015,6-Sep-15,12-Sep-15,Standard_Class,BS-11590,Brendan_Sweed,Corporate,United_States,New_York_City,New_York,10011,East,TEC-PH-10002922,Technology,Phones,ShoreTel_ShorePhone_IP_230_VoIP_phone,337.98,2,0,101.394
6395,CA-2016-129126,14-Dec-16,19-Dec-16,Standard_Class,PK-19075,Pete_Kriz,Consumer,United_States,New_York_City,New_York,10011,East,FUR-FU-10002937,Furniture,Furnishings,"GE_48""_Fluorescent_Tube,_Cool_White_Energy_Saver,_34_Watts,_30/Box",396.92,4,0,198.46
6485,CA-2017-113908,3-Jun-17,9-Jun-17,Standard_Class,KN-16390,Katherine_Nockton,Corporate,United_States,New_York_City,New_York,10011,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard_300S_Scientific_Calculator,78.66,6,0,36.1836
6969,CA-2015-110765,16-Oct-15,20-Oct-15,Second_Class,MP-17965,Michael_Paige,Corporate,United_States,New_York_City,New_York,10011,East,TEC-PH-10004165,Technology,Phones,Mitel_MiVoice_5330e_IP_Phone,824.97,3,0,214.4922
7031,CA-2016-145548,11-Nov-16,16-Nov-16,Standard_Class,EB-13750,Edward_Becker,Corporate,United_States,New_York_City,New_York,10011,East,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1_- Keyboard -_Beige,36,2,0,6.48
7234,CA-2016-137337,8-Mar-16,12-Mar-16,Standard_Class,GB-14575,Giulietta_Baptist,Consumer,United_States,New_York_City,New_York,10011,East,FUR-FU-10003347,Furniture,Furnishings,Coloredge_Poster_Frame,113.6,8,0,44.304
7411,CA-2014-103058,23-Jul-14,24-Jul-14,First_Class,AG-10270,Alejandro_Grove,Consumer,United_States,New_York_City,New_York,10011,East,TEC-AC-10001314,Technology,Accessories,Case_Logic_2.4GHz_Wireless_Keyboard,99.98,2,0,7.9984
7470,CA-2014-138100,15-Sep-14,20-Sep-14,Standard_Class,AA-10315,Alex_Avila,Consumer,United_States,New_York_City,New_York,10011,East,FUR-FU-10002456,Furniture,Furnishings,"Master_Caster_Door_Stop,_Large_Neon_Orange",14.56,2,0,6.2608
8192,US-2017-155866,17-Nov-17,21-Nov-17,Standard_Class,CC-12370,Christopher_Conant,Consumer,United_States,New_York_City,New_York,10011,East,FUR-FU-10004091,Furniture,Furnishings,"Howard_Miller_13""_Diameter_Goldtone_Round_Wall_Clock",187.76,4,0,76.9816
8295,US-2017-146906,13-Mar-17,17-Mar-17,Standard_Class,MT-17815,Meg_Tillman,Consumer,United_States,New_York_City,New_York,10011,East,TEC-PH-10001809,Technology,Phones,Panasonic_KX_T7736-B_Digital_phone,299.9,2,0,74.975
8628,CA-2015-164084,7-Sep-15,12-Sep-15,Standard_Class,AG-10525,Andy_Gerbode,Corporate,United_States,New_York_City,New_York,10011,East,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1_- Keyboard -_Beige,90,5,0,16.2
9013,CA-2016-121447,21-Feb-16,22-Feb-16,First_Class,EA-14035,Erin_Ashbrook,Corporate,United_States,New_York_City,New_York,10011,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight_Indoor_Halogen_Bulbs,_1_Bulb_per_Pack,_60_Watts",135.8,7,0,66.542
9142,CA-2016-139409,5-Sep-16,7-Sep-16,First_Class,FW-14395,Fred_Wasserman,Corporate,United_States,New_York_City,New_York,10011,East,TEC-PH-10003988,Technology,Phones,"LF_Elite_3D_Dazzle_Designer_Hard_Case_Cover,_Lf_Stylus_Pen_and_Wiper_For_Apple_Iphone_5c_Mini_Lite",43.6,4,0,12.208
9394,CA-2014-125997,20-Sep-14,23-Sep-14,First_Class,MW-18220,Mitch_Webber,Consumer,United_States,New_York_City,New_York,10011,East,TEC-PH-10003484,Technology,Phones,Ooma_Telo_VoIP_Home_Phone_System,629.95,5,0,157.4875
9399,CA-2014-125997,20-Sep-14,23-Sep-14,First_Class,MW-18220,Mitch_Webber,Consumer,United_States,New_York_City,New_York,10011,East,TEC-PH-10003072,Technology,Phones,Panasonic_KX-TG9541B_DECT_6.0_Digital_2-Line_Expandable_Cordless_Phone_With_Digital_Answering_System,1349.91,9,0,661.4559
9632,CA-2016-168844,31-May-16,6-Jun-16,Standard_Class,NM-18520,Neoma_Murray,Consumer,United_States,New_York_City,New_York,10011,East,TEC-PH-10003215,Technology,Phones,Jackery_Bar_Premium_Fast-charging_Portable_Charger,179.7,6,0,88.053
55,CA-2016-105816,11-Dec-16,17-Dec-16,Standard_Class,JM-15265,Janet_Molinari,Corporate,United_States,New_York_City,New_York,10024,East,TEC-PH-10002447,Technology,Phones,AT&T_CL83451_4-Handset_Telephone,1029.95,5,0,298.6855
305,CA-2015-144253,4-May-15,9-May-15,Second_Class,AS-10225,Alan_Schoenberger,Corporate,United_States,New_York_City,New_York,10024,East,FUR-FU-10002671,Furniture,Furnishings,Electrix_20W_Halogen_Replacement_Bulb_for_Zoom-In_Desk_Lamp,26.8,2,0,12.864
319,CA-2014-164973,4-Nov-14,9-Nov-14,Standard_Class,NM-18445,Nathan_Mautz,Home_Office,United_States,New_York_City,New_York,10024,East,TEC-MA-10002927,Technology,Machines,Canon_imageCLASS_MF7460_Monochrome_Digital_Laser_Multifunction_Copier,3991.98,2,0,1995.99
320,CA-2014-164973,4-Nov-14,9-Nov-14,Standard_Class,NM-18445,Nathan_Mautz,Home_Office,United_States,New_York_City,New_York,10024,East,TEC-PH-10004093,Technology,Phones,Panasonic_Kx-TS550,275.94,6,0,80.0226
321,CA-2014-164973,4-Nov-14,9-Nov-14,Standard_Class,NM-18445,Nathan_Mautz,Home_Office,United_States,New_York_City,New_York,10024,East,TEC-AC-10000892,Technology,Accessories,NETGEAR_N750_Dual_Band_Wi-Fi_Gigabit_Router,360,4,0,129.6
484,CA-2014-127691,22-Jul-14,27-Jul-14,Standard_Class,EM-14065,Erin_Mull,Consumer,United_States,New_York_City,New_York,10024,East,TEC-AC-10002567,Technology,Accessories,Logitech_G602_Wireless_Gaming_Mouse,159.98,2,0,57.5928
574,CA-2017-164826,28-Dec-17,4-Jan-18,Standard_Class,JF-15415,Jennifer_Ferguson,Consumer,United_States,New_York_City,New_York,10024,East,TEC-PH-10000347,Technology,Phones,Cush_Cases_Heavy_Duty_Rugged_Cover_Case_for_Samsung_Galaxy_S5_-_Purple,14.85,3,0,4.0095
1002,CA-2015-124891,31-Jul-15,31-Jul-15,Same_Day,RH-19495,Rick_Hansen,Consumer,United_States,New_York_City,New_York,10024,East,TEC-AC-10003033,Technology,Accessories,Plantronics_CS510_-_Over-the-Head_monaural_Wireless_Headset_System,2309.65,7,0,762.1845
1223,CA-2016-126004,4-Dec-16,5-Dec-16,First_Class,BM-11140,Becky_Martin,Consumer,United_States,New_York_City,New_York,10024,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon_Delta_Triangular_Chair_Mat,_52""_x_58"",_Clear",113.79,3,0,20.4822
1224,CA-2016-126004,4-Dec-16,5-Dec-16,First_Class,BM-11140,Becky_Martin,Consumer,United_States,New_York_City,New_York,10024,East,TEC-AC-10001432,Technology,Accessories,Enermax_Aurora_Lite_Keyboard,78.15,1,0,34.386
1242,CA-2016-128727,29-Aug-16,4-Sep-16,Standard_Class,MO-17800,Meg_O'Connel,Home_Office,United_States,New_York_City,New_York,10024,East,TEC-PH-10003442,Technology,Phones,Samsung_Replacement_EH64AVFWE_Premium_Headset,22,4,0,5.5
1409,CA-2016-130407,2-Sep-16,6-Sep-16,Standard_Class,KD-16270,Karen_Daniels,Consumer,United_States,New_York_City,New_York,10024,East,FUR-FU-10001967,Furniture,Furnishings,Telescoping_Adjustable_Floor_Lamp,39.98,2,0,9.995
1580,CA-2015-131338,9-Aug-15,12-Aug-15,First_Class,NP-18325,Naresj_Patel,Consumer,United_States,New_York_City,New_York,10024,East,TEC-PH-10003012,Technology,Phones,Nortel_Meridian_M3904_Professional_Digital_phone,307.98,2,0,89.3142
1584,CA-2015-131338,9-Aug-15,12-Aug-15,First_Class,NP-18325,Naresj_Patel,Consumer,United_States,New_York_City,New_York,10024,East,FUR-FU-10002157,Furniture,Furnishings,Artistic_Insta-Plaque,47.04,3,0,18.3456
1585,CA-2015-131338,9-Aug-15,12-Aug-15,First_Class,NP-18325,Naresj_Patel,Consumer,United_States,New_York_City,New_York,10024,East,FUR-FU-10001706,Furniture,Furnishings,Longer-Life_Soft_White_Bulbs,6.16,2,0,2.9568
1586,CA-2015-131338,9-Aug-15,12-Aug-15,First_Class,NP-18325,Naresj_Patel,Consumer,United_States,New_York_City,New_York,10024,East,TEC-PH-10000984,Technology,Phones,Panasonic_KX-TG9471B,979.95,5,0,274.386
1589,CA-2015-131338,9-Aug-15,12-Aug-15,First_Class,NP-18325,Naresj_Patel,Consumer,United_States,New_York_City,New_York,10024,East,TEC-AC-10002600,Technology,Accessories,Belkin_QODE_FastFit_Bluetooth_Keyboard,247.8,4,0,34.692
1797,US-2017-139465,27-Aug-17,30-Aug-17,First_Class,MR-17545,Mathew_Reese,Home_Office,United_States,New_York_City,New_York,10024,East,TEC-PH-10000455,Technology,Phones,GE_30522EE2,347.97,3,0,100.9113
2490,CA-2015-141040,9-Oct-15,13-Oct-15,Second_Class,TB-21250,Tim_Brockman,Consumer,United_States,New_York_City,New_York,10024,East,TEC-PH-10001835,Technology,Phones,Jawbone_JAMBOX_Wireless_Bluetooth_Speaker,631.96,4,0,303.3408
2588,CA-2017-131695,30-Jun-17,6-Jul-17,Standard_Class,RA-19285,Ralph_Arnett,Consumer,United_States,New_York_City,New_York,10024,East,FUR-FU-10002045,Furniture,Furnishings,"Executive_Impressions_14""",22.23,1,0,9.7812
2625,CA-2017-127180,22-Oct-17,24-Oct-17,First_Class,TA-21385,Tom_Ashbrook,Home_Office,United_States,New_York_City,New_York,10024,East,TEC-PH-10001494,Technology,Phones,Polycom_CX600_IP_Phone_VoIP_phone,2399.6,8,0,647.892
2627,CA-2017-127180,22-Oct-17,24-Oct-17,First_Class,TA-21385,Tom_Ashbrook,Home_Office,United_States,New_York_City,New_York,10024,East,TEC-PH-10003800,Technology,Phones,i.Sound_Portable_Power_-_8000_mAh,52.99,1,0,0.5299
2716,CA-2014-127187,4-Dec-14,8-Dec-14,Standard_Class,CP-12085,Cathy_Prescott,Corporate,United_States,New_York_City,New_York,10024,East,TEC-PH-10000673,Technology,Phones,Plantronics_Voyager_Pro_HD_-_Bluetooth_Headset,129.98,2,0,62.3904
2718,CA-2014-100006,7-Sep-14,13-Sep-14,Standard_Class,DK-13375,Dennis_Kane,Consumer,United_States,New_York_City,New_York,10024,East,TEC-PH-10002075,Technology,Phones,AT&T_EL51110_DECT,377.97,3,0,109.6113
3219,CA-2017-104640,10-Nov-17,16-Nov-17,Standard_Class,FH-14275,Frank_Hawley,Corporate,United_States,New_York_City,New_York,10024,East,TEC-PH-10002200,Technology,Phones,Aastra_6757i_CT_Wireless_VoIP_phone,430.88,2,0,124.9552
3351,CA-2016-147536,26-Dec-16,31-Dec-16,Standard_Class,AR-10510,Andrew_Roberts,Consumer,United_States,New_York_City,New_York,10024,East,TEC-AC-10003280,Technology,Accessories,Belkin_F8E887_USB_Wired_Ergonomic_Keyboard,89.97,3,0,18.8937
3362,US-2015-142020,4-Jun-15,8-Jun-15,Second_Class,TC-21535,Tracy_Collins,Home_Office,United_States,New_York_City,New_York,10024,East,FUR-FU-10000672,Furniture,Furnishings,"Executive_Impressions_10""_Spectator_Wall_Clock",35.28,3,0,11.9952
3941,CA-2017-117863,18-May-17,23-May-17,Standard_Class,TS-21340,Toby_Swindell,Consumer,United_States,New_York_City,New_York,10024,East,FUR-FU-10002456,Furniture,Furnishings,"Master_Caster_Door_Stop,_Large_Neon_Orange",14.56,2,0,6.2608
4413,CA-2014-130624,21-Jun-14,24-Jun-14,First_Class,TB-21280,Toby_Braunhardt,Consumer,United_States,New_York_City,New_York,10024,East,TEC-PH-10003963,Technology,Phones,GE_2-Jack_Phone_Line_Splitter,617.97,3,0,160.6722
4525,CA-2014-107454,2-Nov-14,6-Nov-14,Standard_Class,RD-19720,Roger_Demir,Consumer,United_States,New_York_City,New_York,10024,East,FUR-FU-10004018,Furniture,Furnishings,Tensor_Computer_Mounted_Lamp,89.34,6,0,24.1218
4865,CA-2017-163531,26-Jun-17,30-Jun-17,Standard_Class,SC-20725,Steven_Cartwright,Consumer,United_States,New_York_City,New_York,10024,East,TEC-PH-10001425,Technology,Phones,Mophie_Juice_Pack_Helium_for_iPhone,239.97,3,0,67.1916
4979,CA-2015-165050,7-Dec-15,9-Dec-15,First_Class,AH-10210,Alan_Hwang,Consumer,United_States,New_York_City,New_York,10024,East,TEC-PH-10001336,Technology,Phones,Digium_D40_VoIP_phone,773.94,6,0,224.4426
5500,CA-2017-164378,15-Jul-17,18-Jul-17,Second_Class,MM-18055,Michelle_Moray,Consumer,United_States,New_York_City,New_York,10024,East,TEC-AC-10004708,Technology,Accessories,Sony_32GB_Class_10_Micro_SDHC_R40_Memory_Card,41.9,2,0,8.799
5708,US-2015-160857,8-May-15,15-May-15,Standard_Class,NW-18400,Natalie_Webber,Consumer,United_States,New_York_City,New_York,10024,East,FUR-FU-10001095,Furniture,Furnishings,DAX_Black_Cherry_Wood-Tone_Poster_Frame,79.44,3,0,30.1872
6445,CA-2016-101161,13-Oct-16,20-Oct-16,Standard_Class,BW-11110,Bart_Watters,Corporate,United_States,New_York_City,New_York,10024,East,FUR-FU-10003535,Furniture,Furnishings,Howard_Miller_Distant_Time_Traveler_Alarm_Clock,82.26,3,0,33.7266
6627,CA-2014-145541,14-Dec-14,21-Dec-14,Standard_Class,TB-21400,Tom_Boeckenhauer,Consumer,United_States,New_York_City,New_York,10024,East,TEC-MA-10001127,Technology,Machines,"HP_Designjet_T520_Inkjet_Large_Format_Printer_-_24""_Color",6999.96,4,0,2239.9872
6629,CA-2015-135489,19-Sep-15,22-Sep-15,Second_Class,GW-14605,Giulietta_Weimer,Consumer,United_States,New_York_City,New_York,10024,East,TEC-PH-10000011,Technology,Phones,PureGear_Roll-On_Screen_Protector,279.86,14,0,134.3328
7026,US-2017-101840,6-Feb-17,12-Feb-17,Standard_Class,SP-20545,Sibella_Parks,Corporate,United_States,New_York_City,New_York,10024,East,TEC-PH-10002538,Technology,Phones,Grandstream_GXP1160_VoIP_phone,227.46,6,0,65.9634
7324,US-2017-126053,5-Dec-17,8-Dec-17,First_Class,CS-11950,Carlos_Soltero,Consumer,United_States,New_York_City,New_York,10024,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier_Swing_Arm_Lamp,41.96,2,0,10.9096
7336,CA-2015-113152,25-Dec-15,30-Dec-15,Standard_Class,JK-15625,Jim_Karlsson,Consumer,United_States,New_York_City,New_York,10024,East,TEC-AC-10002049,Technology,Accessories,Plantronics_Savi_W720_Multi-Device_Wireless_Headset_System,843.9,2,0,371.316
7552,CA-2014-140396,20-Nov-14,25-Nov-14,Standard_Class,KH-16330,Katharine_Harms,Corporate,United_States,New_York_City,New_York,10024,East,TEC-PH-10004447,Technology,Phones,Toshiba_IPT2010-SD_IP Telephone,833.94,6,0,216.8244
7858,CA-2014-103429,30-May-14,1-Jun-14,First_Class,LW-16825,Laurel_Workman,Corporate,United_States,New_York_City,New_York,10024,East,TEC-PH-10003505,Technology,Phones,Geemarc_AmpliPOWER60,464,5,0,134.56
7915,CA-2017-165323,17-Jun-17,21-Jun-17,Standard_Class,SR-20740,Steven_Roelle,Home_Office,United_States,New_York_City,New_York,10024,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard_Desktjet_6988DT_Refurbished_Printer,3404.5,5,0,1668.205
7916,CA-2017-165323,17-Jun-17,21-Jun-17,Standard_Class,SR-20740,Steven_Roelle,Home_Office,United_States,New_York_City,New_York,10024,East,TEC-AC-10004992,Technology,Accessories,Kingston_Digital_DataTraveler_64GB_USB_2.0,101.34,3,0,8.1072
8203,CA-2015-114811,8-Nov-15,8-Nov-15,Same_Day,KD-16495,Keith_Dawkins,Corporate,United_States,New_York_City,New_York,10024,East,TEC-PH-10004165,Technology,Phones,Mitel_MiVoice_5330e_IP_Phone,549.98,2,0,142.9948
8204,CA-2015-114811,8-Nov-15,8-Nov-15,Same_Day,KD-16495,Keith_Dawkins,Corporate,United_States,New_York_City,New_York,10024,East,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell_EZ-Mount_Plastic_Wall_Frames,11.82,3,0,4.728
8205,CA-2015-114811,8-Nov-15,8-Nov-15,Same_Day,KD-16495,Keith_Dawkins,Corporate,United_States,New_York_City,New_York,10024,East,TEC-MA-10000045,Technology,Machines,Zebra_ZM400_Thermal_Label_Printer,4643.8,4,0,2229.024
8331,CA-2017-113572,7-Nov-17,11-Nov-17,Standard_Class,FP-14320,Frank_Preis,Consumer,United_States,New_York_City,New_York,10024,East,TEC-AC-10002370,Technology,Accessories,Maxell_CD-R_Discs,7.88,4,0,2.5216
8478,CA-2015-145758,30-Oct-15,30-Oct-15,Same_Day,BF-11020,Barry_Französisch,Corporate,United_States,New_York_City,New_York,10024,East,TEC-MA-10004552,Technology,Machines,Star_Micronics_TSP100_TSP143LAN_Receipt_Printer,1035.8,4,0,269.308
9272,CA-2016-100510,12-May-16,17-May-16,Standard_Class,HM-14860,Harry_Marie,Corporate,United_States,New_York_City,New_York,10024,East,FUR-FU-10000320,Furniture,Furnishings,OIC_Stacking_Trays,10.02,3,0,4.4088
9273,CA-2016-100510,12-May-16,17-May-16,Standard_Class,HM-14860,Harry_Marie,Corporate,United_States,New_York_City,New_York,10024,East,TEC-PH-10001835,Technology,Phones,Jawbone_JAMBOX_Wireless_Bluetooth_Speaker,631.96,4,0,303.3408
